"","Countryname","Country","H_HIS_Score","H_HIS_Score_norm","H_Oxrollback_score","H_Oxrollback_score_norm","H_Covidgrowth_biweeklydeaths","H_Covidgrowth_biweeklycases","H_Covidgrowth_deathsnorm","H_Covidgrowth_casesnorm","H_new_cases_smoothed_per_million","H_new_deaths_smoothed_per_million","H_new_cases_smoothed_per_million_norm","H_new_deaths_smoothed_per_million_norm","H_Date","H_GovernmentResponseIndex","H_GovernmentResponseIndexForDisplay","H_EconomicSupportIndex","H_EconomicSupportIndexForDisplay","H_ContainmentHealthIndex","H_ContainmentHealthIndexForDisplay","H_E1_Income.support","H_E1_Flag","H_GovernmentResponseIndexForDisplay_norm","H_EconomicSupportIndexForDisplay_norm","H_INFORM_rating.Value","H_INFORM_rating.Rating","H_covid_case_rate.Value","H_covid_case_rate.Rating","H_legal_stringency.Value","H_legal_stringency.Rating","H_international_travel.Value","H_international_travel.Rating","H_internal_movement.Value","H_internal_movement.Rating","H_stay_home.Value","H_stay_home.Rating","H_income_support.Value","H_income_support.Rating","H_debt_relief.Value","H_debt_relief.Rating","H_gdp_change.Value","H_gdp_change.Rating","H_unemployment.Value","H_unemployment.Rating","H_inflation.Value","H_inflation.Rating","H_school_close.Value","H_school_close.Rating","H_ipc_3_plus.Value","H_ipc_3_plus.Rating","H_growth_events.Value","H_growth_events.Rating","H_public_info.Value","H_public_info.Rating","H_testing_policy.Value","H_testing_policy.Rating","H_contact_trace.Value","H_contact_trace.Rating","H_growth_conflict.Value","H_growth_conflict.Rating","H_seasonal_flood.Value","H_seasonal_flood.Rating","H_seasonal_cyclone.Value","H_seasonal_cyclone.Rating","H_seasonal_exposure.Value","H_seasonal_exposure.Rating","H_ASAP_hotspot.Value","H_ASAP_hotspot.Rating","H_INFORM_severity.Value","H_INFORM_severity.Rating","H_INFORM_rating.Value_norm","H_wmo_don_alert","H_health_acaps"
"273","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"274","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"275","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"276","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"277","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"278","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"279","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"280","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"281","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"282","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"283","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"284","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"285","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"286","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"287","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"288","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"289","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"290","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"291","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"292","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,70.9593495934959,64.695337868614,4.73062330623306,4.31302252457427,406.024,2.133,10,4.266,20210818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"398.9","High","24","Medium","No measures","High","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"-1.72%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"3.2","Medium","4.1","Medium","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
